Year,Year_Level,LGA_KEY,LGA_DESC,INDICATOR_NUM_FULL,Numerator,Denominator,Indicator_Calc
2013,Year 5,21750,Colac-Otway (S),11.1,245,257,95.3%
2013,Year 5,21830,Corangamite (S),11.1,221,232,95.3%
2013,Year 5,21890,Darebin (C),11.1,1110,1177,94.3%
2013,Year 5,22110,East Gippsland (S),11.1,450,464,97.0%
2013,Year 5,22170,Frankston (C),11.1,1256,1309,96.0%
2013,Year 5,22250,Gannawarra (S),11.1,129,129,100.0%
2013,Year 5,22410,Glen Eira (C),11.1,1407,1458,96.5%
2013,Year 5,22490,Glenelg (S),11.1,245,260,94.2%
2013,Year 5,22490,Golden Plains (S),11.1,237,242,97.9%
2013,Year 5,22670,Greater Bendigo (C),11.1,1215,1280,94.9%
2013,Year 5,22310,Greater Dandenong (C),11.1,1559,1689,92.3%
2013,Year 5,22750,Greater Geelong (C),11.1,2499,2625,95.2%
2013,Year 5,22830,Greater Shepparton (C),11.1,717,761,94.2%
2013,Year 5,22910,Hepburn (S),11.1,133,135,98.5%
2013,Year 5,22980,Hindmarsh (S),11.1,75,77,97.4%
2013,Year 5,23110,Hobsons Bay (C),11.1,831,854,97.3%
2013,Year 5,23190,Horsham (Rc),11.1,216,228,94.7%
2013,Year 5,23270,Hume (C),11.1,2297,2462,93.3%
2013,Year 5,23350,Indigo (S),11.1,196,205,95.6%
2013,Year 5,23430,Kingston (C),11.1,1476,1516,97.4%
2013,Year 5,23670,Knox (C),11.1,1651,1693,97.5%
2013,Year 5,23810,Latrobe (C),11.1,804,850,94.6%
2013,Year 5,23940,Loddon (S),11.1,76,79,96.2%
2013,Year 5,24130,Macedon Ranges (S),11.1,618,629,98.3%
2013,Year 5,24210,Manningham (C),11.1,1165,1212,96.1%
2013,Year 5,24250,Mansfield (S),11.1,71,75,94.7%
2013,Year 5,24330,Maribyrnong (C),11.1,552,590,93.6%
2013,Year 5,24410,Maroondah (C),11.1,1100,1131,97.3%
2013,Year 5,24600,Melbourne (C),11.1,346,351,98.6%
2013,Year 5,24650,Melton (S),11.1,1469,1539,95.5%
2013,Year 5,24780,Mildura (Rc),11.1,678,708,95.8%
2013,Year 5,24850,Mitchell (S),11.1,472,485,97.3%
2013,Year 5,24900,Moira (S),11.1,352,379,92.9%
2013,Year 5,24970,Monash (C),11.1,1901,2000,95.1%
2013,Year 5,25060,Moonee Valley (C),11.1,1471,1506,97.7%
2013,Year 5,25150,Moorabool (S),11.1,395,402,98.3%
2013,Year 5,25250,Moreland (C),11.1,1251,1320,94.8%
2013,Year 5,25340,Mornington Peninsula (S),11.1,1721,1768,97.3%
2013,Year 5,25430,Mount Alexander (S),11.1,179,185,96.8%
2013,Year 5,25490,Moyne (S),11.1,119,121,98.3%
2013,Year 5,25620,Murrindindi (S),11.1,120,122,98.4%
2013,Year 5,25710,Nillumbik (S),11.1,777,787,98.7%
2013,Year 5,25810,Northern Grampians (S),11.1,110,116,94.8%
2013,Year 5,25900,Port Phillip (C),11.1,500,513,97.5%
2013,Year 5,25990,Pyrenees (S),11.1,51,54,94.4%
2013,Year 5,26080,Queenscliffe (B),11.1,38,38,100.0%
2013,Year 5,26170,South Gippsland (S),11.1,295,306,96.4%
2013,Year 5,26260,Southern Grampians (S),11.1,210,217,96.8%
2013,Year 5,26350,Stonnington (C),11.1,895,901,99.3%
2013,Year 5,26430,Strathbogie (S),11.1,83,83,100.0%
2013,Year 5,26490,Surf Coast (S),11.1,317,321,98.8%
2013,Year 5,26610,Swan Hill (Rc),11.1,255,275,92.7%
2013,Year 5,26670,Towong (S),11.1,70,72,97.2%
2013,Year 5,29399,Unincorporated Vic,11.1,NDP,NDP,NDP
2013,Year 5,,Unknown LGA in Victoria,11.1,NDP,NDP,NDP
2013,Year 5,26700,Wangaratta (Rc),11.1,345,359,96.1%
2013,Year 5,26730,Warrnambool (C),11.1,438,457,95.8%
2013,Year 5,26810,Wellington (S),11.1,470,484,97.1%
2013,Year 5,26890,West Wimmera (S),11.1,50,50,100.0%
2013,Year 5,26980,Whitehorse (C),11.1,1769,1849,95.7%
2013,Year 5,27070,Whittlesea (C),11.1,1764,1846,95.6%
2013,Year 5,27170,Wodonga (Rc),11.1,480,500,96.0%
2013,Year 5,27260,Wyndham (C),11.1,2271,2379,95.5%
2013,Year 5,27350,Yarra (C),11.1,636,654,97.2%
2013,Year 5,27450,Yarra Ranges (S),11.1,1750,1791,97.7%
2013,Year 5,27630,Yarriambiack (S),11.1,77,86,89.5%
2013,Year 7,20110,Alpine (S),11.1,132,136,97.1%
2013,Year 7,20260,Ararat (Rc),11.1,135,147,91.8%
2013,Year 7,20570,Ballarat (C),11.1,1424,1511,94.2%
2013,Year 7,20660,Banyule (C),11.1,1764,1814,97.2%
2013,Year 7,20740,Bass Coast (S),11.1,258,267,96.6%
2013,Year 7,20830,Baw Baw (S),11.1,708,733,96.6%
2013,Year 7,20910,Bayside (C),11.1,1113,1132,98.3%
2013,Year 7,21010,Benalla (Rc),11.1,134,146,91.8%
2013,Year 7,21110,Boroondara (C),11.1,2772,2799,99.0%
2013,Year 7,21180,Brimbank (C),11.1,1747,1937,90.2%
2013,Year 7,21270,Buloke (S),11.1,97,99,98.0%
2013,Year 7,21370,Campaspe (S),11.1,471,510,92.4%
2013,Year 7,21450,Cardinia (S),11.1,853,893,95.5%
2013,Year 7,21610,Casey (C),11.1,3096,3287,94.2%
2013,Year 7,21670,Central Goldfields (S),11.1,178,191,93.2%
2013,Year 7,21750,Colac-Otway (S),11.1,241,254,94.9%
2013,Year 7,21830,Corangamite (S),11.1,207,218,95.0%
2013,Year 7,21890,Darebin (C),11.1,892,965,92.4%
2013,Year 7,22110,East Gippsland (S),11.1,419,449,93.3%
2013,Year 7,22170,Frankston (C),11.1,1471,1556,94.5%
2013,Year 7,22250,Gannawarra (S),11.1,115,120,95.8%
2013,Year 7,22410,Glen Eira (C),11.1,1288,1330,96.8%
2013,Year 7,22490,Glenelg (S),11.1,197,211,93.4%
2013,Year 7,22670,Greater Bendigo (C),11.1,1251,1339,93.4%
2013,Year 7,22310,Greater Dandenong (C),11.1,1669,1828,91.3%
2013,Year 7,22750,Greater Geelong (C),11.1,2744,2891,94.9%
2013,Year 7,22830,Greater Shepparton (C),11.1,821,887,92.6%
2013,Year 7,22910,Hepburn (S),11.1,62,66,93.9%
2013,Year 7,22980,Hindmarsh (S),11.1,60,65,92.3%
2013,Year 7,23110,Hobsons Bay (C),11.1,714,741,96.4%
2013,Year 7,23190,Horsham (Rc),11.1,218,232,94.0%
2013,Year 7,23270,Hume (C),11.1,1987,2172,91.5%
2013,Year 7,23350,Indigo (S),11.1,70,71,98.6%
2013,Year 7,23430,Kingston (C),11.1,1366,1418,96.3%
2013,Year 7,23670,Knox (C),11.1,1100,1149,95.7%
2013,Year 7,23810,Latrobe (C),11.1,692,748,92.5%
2013,Year 7,23940,Loddon (S),11.1,63,69,91.3%
2013,Year 7,24130,Macedon Ranges (S),11.1,496,522,95.0%
2013,Year 7,24210,Manningham (C),11.1,1164,1223,95.2%
2013,Year 7,24250,Mansfield (S),11.1,65,66,98.5%
2013,Year 7,24330,Maribyrnong (C),11.1,755,813,92.9%
2013,Year 7,24410,Maroondah (C),11.1,1265,1303,97.1%
2013,Year 7,24600,Melbourne (C),11.1,774,796,97.2%
2013,Year 7,24650,Melton (S),11.1,1199,1276,94.0%
2013,Year 7,24780,Mildura (Rc),11.1,670,730,91.8%
2013,Year 7,24850,Mitchell (S),11.1,480,508,94.5%
2013,Year 7,24900,Moira (S),11.1,363,396,91.7%
2013,Year 7,24970,Monash (C),11.1,2641,2748,96.1%
2013,Year 7,25060,Moonee Valley (C),11.1,1591,1626,97.8%
2013,Year 7,25150,Moorabool (S),11.1,312,320,97.5%
2013,Year 7,25250,Moreland (C),11.1,1035,1121,92.3%
2013,Year 7,25340,Mornington Peninsula (S),11.1,1672,1746,95.8%
2013,Year 7,25430,Mount Alexander (S),11.1,103,107,96.3%
2013,Year 7,25490,Moyne (S),11.1,33,38,86.8%
2013,Year 7,25620,Murrindindi (S),11.1,116,123,94.3%
2013,Year 7,25710,Nillumbik (S),11.1,672,692,97.1%
2013,Year 7,25810,Northern Grampians (S),11.1,120,131,91.6%
2013,Year 7,25900,Port Phillip (C),11.1,430,450,95.6%
2013,Year 7,25990,Pyrenees (S),11.1,22,22,100.0%
2013,Year 7,26170,South Gippsland (S),11.1,353,368,95.9%
2013,Year 7,26260,Southern Grampians (S),11.1,248,255,97.3%
2013,Year 7,26350,Stonnington (C),11.1,1025,1031,99.4%
2013,Year 7,26430,Strathbogie (S),11.1,68,73,93.2%
2013,Year 7,26490,Surf Coast (S),11.1,83,85,97.6%
2013,Year 7,26610,Swan Hill (Rc),11.1,270,296,91.2%
2013,Year 7,26670,Towong (S),11.1,97,102,95.1%
2013,Year 7,,Unknown LGA in Victoria,11.1,NDP,NDP,NDP
2013,Year 7,26700,Wangaratta (Rc),11.1,357,378,94.4%
2013,Year 7,26730,Warrnambool (C),11.1,498,529,94.1%
2013,Year 7,26810,Wellington (S),11.1,514,552,93.1%
2013,Year 7,26890,West Wimmera (S),11.1,49,52,94.2%
2013,Year 7,26980,Whitehorse (C),11.1,1609,1668,96.5%
2013,Year 7,27070,Whittlesea (C),11.1,1466,1568,93.5%
2013,Year 7,27170,Wodonga (Rc),11.1,485,543,89.3%
2013,Year 7,27260,Wyndham (C),11.1,2141,2332,91.8%
2013,Year 7,27350,Yarra (C),11.1,652,671,97.2%
2013,Year 7,27450,Yarra Ranges (S),11.1,1821,1904,95.6%
2013,Year 7,27630,Yarriambiack (S),11.1,68,82,82.9%
2013,Year 9,20110,Alpine (S),11.1,121,129,93.8%
2013,Year 9,20260,Ararat (Rc),11.1,133,145,91.7%
2013,Year 9,20570,Ballarat (C),11.1,1424,1514,94.1%
2013,Year 9,20660,Banyule (C),11.1,1724,1809,95.3%
2013,Year 9,20740,Bass Coast (S),11.1,271,290,93.4%
2013,Year 9,20830,Baw Baw (S),11.1,672,706,95.2%
2013,Year 9,20910,Bayside (C),11.1,959,999,96.0%
2013,Year 9,21010,Benalla (Rc),11.1,100,103,97.1%
2013,Year 9,21110,Boroondara (C),11.1,2611,2642,98.8%
2013,Year 9,21180,Brimbank (C),11.1,1528,1690,90.4%
2013,Year 9,21270,Buloke (S),11.1,82,84,97.6%
2013,Year 9,21370,Campaspe (S),11.1,499,543,91.9%
2013,Year 9,21450,Cardinia (S),11.1,782,826,94.7%
2013,Year 9,21610,Casey (C),11.1,3073,3289,93.4%
2013,Year 9,21670,Central Goldfields (S),11.1,176,198,88.9%
2013,Year 9,21750,Colac-Otway (S),11.1,227,246,92.3%
2013,Year 9,21830,Corangamite (S),11.1,213,224,95.1%
2013,Year 9,21890,Darebin (C),11.1,884,940,94.0%
2013,Year 9,22110,East Gippsland (S),11.1,458,500,91.6%
2013,Year 9,22170,Frankston (C),11.1,1427,1531,93.2%
2013,Year 9,22250,Gannawarra (S),11.1,104,109,95.4%
2013,Year 9,22410,Glen Eira (C),11.1,1130,1158,97.6%
2013,Year 9,22490,Glenelg (S),11.1,188,202,93.1%
2013,Year 9,22670,Greater Bendigo (C),11.1,1153,1243,92.8%
2013,Year 9,22310,Greater Dandenong (C),11.1,1538,1740,88.4%
2013,Year 9,22750,Greater Geelong (C),11.1,2689,2847,94.5%
2013,Year 9,22830,Greater Shepparton (C),11.1,795,878,90.5%
2013,Year 9,22910,Hepburn (S),11.1,66,70,94.3%
2013,Year 9,22980,Hindmarsh (S),11.1,67,74,90.5%
2013,Year 9,23110,Hobsons Bay (C),11.1,670,710,94.4%
2013,Year 9,23190,Horsham (Rc),11.1,191,205,93.2%
2013,Year 9,23270,Hume (C),11.1,2143,2332,91.9%
2013,Year 9,23350,Indigo (S),11.1,77,82,93.9%
2013,Year 9,23430,Kingston (C),11.1,1251,1315,95.1%
2013,Year 9,23670,Knox (C),11.1,1060,1111,95.4%
2013,Year 9,23810,Latrobe (C),11.1,703,776,90.6%
2013,Year 9,23940,Loddon (S),11.1,72,75,96.0%
2013,Year 9,24130,Macedon Ranges (S),11.1,503,536,93.8%
2013,Year 9,24210,Manningham (C),11.1,1039,1133,91.7%
2013,Year 9,24250,Mansfield (S),11.1,374,377,99.2%
2013,Year 9,24330,Maribyrnong (C),11.1,687,758,90.6%
2013,Year 9,24410,Maroondah (C),11.1,1257,1323,95.0%
2013,Year 9,24600,Melbourne (C),11.1,812,833,97.5%
2013,Year 9,24650,Melton (S),11.1,1182,1274,92.8%
2013,Year 9,24780,Mildura (Rc),11.1,652,723,90.2%
2013,Year 9,24850,Mitchell (S),11.1,535,557,96.1%
2013,Year 9,24900,Moira (S),11.1,328,344,95.3%
2013,Year 9,24970,Monash (C),11.1,2341,2439,96.0%
2013,Year 9,25060,Moonee Valley (C),11.1,1505,1551,97.0%
2013,Year 9,25150,Moorabool (S),11.1,269,280,96.1%
2013,Year 9,25250,Moreland (C),11.1,718,805,89.2%
2013,Year 9,25340,Mornington Peninsula (S),11.1,1487,1552,95.8%
2013,Year 9,25430,Mount Alexander (S),11.1,105,106,99.1%
2013,Year 9,25490,Moyne (S),11.1,27,33,81.8%
2013,Year 9,25620,Murrindindi (S),11.1,80,87,92.0%
2013,Year 9,25710,Nillumbik (S),11.1,553,584,94.7%
2013,Year 9,25810,Northern Grampians (S),11.1,95,105,90.5%
2013,Year 9,25900,Port Phillip (C),11.1,621,642,96.7%
2013,Year 9,25990,Pyrenees (S),11.1,31,32,96.9%
2013,Year 9,26170,South Gippsland (S),11.1,355,374,94.9%
2013,Year 9,26260,Southern Grampians (S),11.1,244,257,94.9%
2013,Year 9,26350,Stonnington (C),11.1,931,940,99.0%
2013,Year 9,26430,Strathbogie (S),11.1,64,69,92.8%
2013,Year 9,26490,Surf Coast (S),11.1,56,57,98.2%
2013,Year 9,26610,Swan Hill (Rc),11.1,299,331,90.3%
2013,Year 9,26670,Towong (S),11.1,96,102,94.1%
2013,Year 9,,Unknown LGA in Victoria,11.1,NDP,NDP,NDP
2013,Year 9,26700,Wangaratta (Rc),11.1,312,340,91.8%
2013,Year 9,26730,Warrnambool (C),11.1,502,539,93.1%
2013,Year 9,26810,Wellington (S),11.1,476,517,92.1%
2013,Year 9,26890,West Wimmera (S),11.1,43,46,93.5%
2013,Year 9,26980,Whitehorse (C),11.1,1474,1540,95.7%
2013,Year 9,27070,Whittlesea (C),11.1,1361,1448,94.0%
2013,Year 9,27170,Wodonga (Rc),11.1,415,461,90.0%
2013,Year 9,27260,Wyndham (C),11.1,2194,2369,92.6%
2013,Year 9,27350,Yarra (C),11.1,750,782,95.9%
2013,Year 9,27450,Yarra Ranges (S),11.1,1788,1889,94.7%
2013,Year 9,27630,Yarriambiack (S),11.1,78,88,88.6%
2014,Year 3,20110,Alpine (S),11.1,138,145,95.2%
2014,Year 3,20260,Ararat (Rc),11.1,124,129,96.1%
2014,Year 3,20570,Ballarat (C),11.1,1145,1250,91.6%
2014,Year 3,20660,Banyule (C),11.1,1400,1459,96.0%
2014,Year 3,20740,Bass Coast (S),11.1,304,322,94.4%
2014,Year 3,20830,Baw Baw (S),11.1,498,546,91.2%
2014,Year 3,20910,Bayside (C),11.1,1419,1444,98.3%
2014,Year 3,21010,Benalla (Rc),11.1,124,126,98.4%
2014,Year 3,21110,Boroondara (C),11.1,2129,2163,98.4%
2014,Year 3,21180,Brimbank (C),11.1,2126,2301,92.4%
2014,Year 3,21270,Buloke (S),11.1,73,76,96.1%
2014,Year 3,21370,Campaspe (S),11.1,424,464,91.4%
2014,Year 3,21450,Cardinia (S),11.1,1145,1210,94.6%
2014,Year 3,21610,Casey (C),11.1,3645,3900,93.5%
2014,Year 3,21670,Central Goldfields (S),11.1,126,142,88.7%
2014,Year 3,21750,Colac-Otway (S),11.1,201,230,87.4%
2014,Year 3,21830,Corangamite (S),11.1,197,218,90.4%
2014,Year 3,21890,Darebin (C),11.1,1207,1295,93.2%
2014,Year 3,22110,East Gippsland (S),11.1,422,470,89.8%
2014,Year 3,22170,Frankston (C),11.1,1374,1475,93.2%
2014,Year 3,22250,Gannawarra (S),11.1,96,105,91.4%
2014,Year 3,22410,Glen Eira (C),11.1,1656,1731,95.7%
2014,Year 3,22490,Glenelg (S),11.1,192,202,95.0%
2014,Year 3,22490,Golden Plains (S),11.1,211,232,90.9%
2014,Year 3,22670,Greater Bendigo (C),11.1,1166,1280,91.1%
2014,Year 3,22310,Greater Dandenong (C),11.1,1428,1618,88.3%
2014,Year 3,22750,Greater Geelong (C),11.1,2573,2750,93.6%
2014,Year 3,22830,Greater Shepparton (C),11.1,737,819,90.0%
2014,Year 3,22910,Hepburn (S),11.1,133,139,95.7%
2014,Year 3,22980,Hindmarsh (S),11.1,63,69,91.3%
2014,Year 3,23110,Hobsons Bay (C),11.1,1028,1111,92.5%
2014,Year 3,23190,Horsham (Rc),11.1,242,258,93.8%
2014,Year 3,23270,Hume (C),11.1,2284,2550,89.6%
2014,Year 3,23350,Indigo (S),11.1,181,192,94.3%
2014,Year 3,23430,Kingston (C),11.1,1563,1629,95.9%
2014,Year 3,23670,Knox (C),11.1,1564,1637,95.5%
2014,Year 3,23810,Latrobe (C),11.1,800,891,89.8%
2014,Year 3,23940,Loddon (S),11.1,67,71,94.4%
2014,Year 3,24130,Macedon Ranges (S),11.1,623,650,95.8%
2014,Year 3,24210,Manningham (C),11.1,1201,1250,96.1%
2014,Year 3,24250,Mansfield (S),11.1,75,84,89.3%
2014,Year 3,24330,Maribyrnong (C),11.1,634,673,94.2%
2014,Year 3,24410,Maroondah (C),11.1,1073,1107,96.9%
2014,Year 3,24600,Melbourne (C),11.1,259,270,95.9%
2014,Year 3,24650,Melton (S),11.1,1657,1788,92.7%
2014,Year 3,24780,Mildura (Rc),11.1,601,690,87.1%
2014,Year 3,24850,Mitchell (S),11.1,435,457,95.2%
2014,Year 3,24900,Moira (S),11.1,329,365,90.1%
2014,Year 3,24970,Monash (C),11.1,1932,2026,95.4%
2014,Year 3,25060,Moonee Valley (C),11.1,1596,1671,95.5%
2014,Year 3,25150,Moorabool (S),11.1,408,432,94.4%
2014,Year 3,25250,Moreland (C),11.1,1444,1545,93.5%
2014,Year 3,25340,Mornington Peninsula (S),11.1,1836,1926,95.3%
2014,Year 3,25430,Mount Alexander (S),11.1,152,161,94.4%
2014,Year 3,25490,Moyne (S),11.1,179,191,93.7%
2014,Year 3,25620,Murrindindi (S),11.1,114,123,92.7%
2014,Year 3,25710,Nillumbik (S),11.1,839,852,98.5%
2014,Year 3,25810,Northern Grampians (S),11.1,115,122,94.3%
2014,Year 3,25900,Port Phillip (C),11.1,668,695,96.1%
2014,Year 3,25990,Pyrenees (S),11.1,57,64,89.1%
2014,Year 3,26080,Queenscliffe (B),11.1,39,41,95.1%
2014,Year 3,26170,South Gippsland (S),11.1,306,332,92.2%
2014,Year 3,26260,Southern Grampians (S),11.1,197,215,91.6%
2014,Year 3,26350,Stonnington (C),11.1,852,875,97.4%
2014,Year 3,26430,Strathbogie (S),11.1,85,91,93.4%
2014,Year 3,26490,Surf Coast (S),11.1,337,345,97.7%
2014,Year 3,26610,Swan Hill (Rc),11.1,237,262,90.5%
2014,Year 3,26670,Towong (S),11.1,62,64,96.9%
2014,Year 3,29399,Unincorporated Vic,11.1,6,6,100.0%
2014,Year 3,,Unknown LGA in Victoria,11.1,NDP,NDP,NDP
2014,Year 3,26700,Wangaratta (Rc),11.1,326,346,94.2%
2014,Year 3,26730,Warrnambool (C),11.1,420,447,94.0%
2014,Year 3,26810,Wellington (S),11.1,468,514,91.1%
2014,Year 3,26890,West Wimmera (S),11.1,28,29,96.6%
2014,Year 3,26980,Whitehorse (C),11.1,1773,1873,94.7%
2014,Year 3,27070,Whittlesea (C),11.1,2027,2176,93.2%
2014,Year 3,27170,Wodonga (Rc),11.1,469,516,90.9%
2014,Year 3,27260,Wyndham (C),11.1,2556,2769,92.3%
2014,Year 3,27350,Yarra (C),11.1,689,722,95.4%
2014,Year 3,27450,Yarra Ranges (S),11.1,1704,1802,94.6%
2014,Year 3,27630,Yarriambiack (S),11.1,68,75,90.7%
2014,Year 5,20110,Alpine (S),11.1,136,138,98.6%
2014,Year 5,20260,Ararat (Rc),11.1,118,130,90.8%
2014,Year 5,20570,Ballarat (C),11.1,1119,1220,91.7%
2014,Year 5,20660,Banyule (C),11.1,1329,1391,95.5%
2014,Year 5,20740,Bass Coast (S),11.1,304,318,95.6%
2014,Year 5,20830,Baw Baw (S),11.1,505,542,93.2%
2014,Year 5,20910,Bayside (C),11.1,1398,1419,98.5%
2014,Year 5,21010,Benalla (Rc),11.1,119,137,86.9%
2014,Year 5,21110,Boroondara (C),11.1,2270,2299,98.7%
2014,Year 5,21180,Brimbank (C),11.1,2190,2429,90.2%
2014,Year 5,21270,Buloke (S),11.1,68,77,88.3%
2014,Year 5,21370,Campaspe (S),11.1,432,471,91.7%
2014,Year 5,21450,Cardinia (S),11.1,999,1063,94.0%
2014,Year 5,21610,Casey (C),11.1,3484,3755,92.8%
2014,Year 5,21670,Central Goldfields (S),11.1,124,142,87.3%
2014,Year 5,21750,Colac-Otway (S),11.1,199,234,85.0%
2014,Year 5,21830,Corangamite (S),11.1,190,207,91.8%
2014,Year 5,21890,Darebin (C),11.1,1079,1176,91.8%
2014,Year 5,22110,East Gippsland (S),11.1,457,502,91.0%
2014,Year 5,22170,Frankston (C),11.1,1297,1401,92.6%
2014,Year 5,22250,Gannawarra (S),11.1,90,98,91.8%
2014,Year 5,22410,Glen Eira (C),11.1,1407,1486,94.7%
2014,Year 5,22490,Glenelg (S),11.1,222,236,94.1%
2014,Year 5,22490,Golden Plains (S),11.1,196,204,96.1%
2014,Year 5,22670,Greater Bendigo (C),11.1,1111,1209,91.9%
2014,Year 5,22310,Greater Dandenong (C),11.1,1495,1687,88.6%
2014,Year 5,22750,Greater Geelong (C),11.1,2475,2643,93.6%
2014,Year 5,22830,Greater Shepparton (C),11.1,714,812,87.9%
2014,Year 5,22910,Hepburn (S),11.1,129,135,95.6%
2014,Year 5,22980,Hindmarsh (S),11.1,60,63,95.2%
2014,Year 5,23110,Hobsons Bay (C),11.1,833,878,94.9%
2014,Year 5,23190,Horsham (Rc),11.1,207,224,92.4%
2014,Year 5,23270,Hume (C),11.1,2147,2407,89.2%
2014,Year 5,23350,Indigo (S),11.1,185,194,95.4%
2014,Year 5,23430,Kingston (C),11.1,1523,1588,95.9%
2014,Year 5,23670,Knox (C),11.1,1563,1646,95.0%
2014,Year 5,23810,Latrobe (C),11.1,816,921,88.6%
2014,Year 5,23940,Loddon (S),11.1,76,78,97.4%
2014,Year 5,24130,Macedon Ranges (S),11.1,614,636,96.5%
2014,Year 5,24210,Manningham (C),11.1,1197,1274,94.0%
2014,Year 5,24250,Mansfield (S),11.1,59,63,93.7%
2014,Year 5,24330,Maribyrnong (C),11.1,519,582,89.2%
2014,Year 5,24410,Maroondah (C),11.1,1090,1136,96.0%
2014,Year 5,24600,Melbourne (C),11.1,328,343,95.6%
2014,Year 5,24650,Melton (S),11.1,1494,1626,91.9%
2014,Year 5,24780,Mildura (Rc),11.1,636,709,89.7%
2014,Year 5,24850,Mitchell (S),11.1,450,472,95.3%
2014,Year 5,24900,Moira (S),11.1,276,320,86.3%
2014,Year 5,24970,Monash (C),11.1,1926,2044,94.2%
2014,Year 5,25060,Moonee Valley (C),11.1,1456,1510,96.4%
2014,Year 5,25150,Moorabool (S),11.1,419,444,94.4%
2014,Year 5,25250,Moreland (C),11.1,1299,1408,92.3%
2014,Year 5,25340,Mornington Peninsula (S),11.1,1743,1830,95.2%
2014,Year 5,25430,Mount Alexander (S),11.1,151,159,95.0%
2014,Year 5,25490,Moyne (S),11.1,157,161,97.5%
2014,Year 5,25620,Murrindindi (S),11.1,133,136,97.8%
2014,Year 5,25710,Nillumbik (S),11.1,868,897,96.8%
2014,Year 5,25810,Northern Grampians (S),11.1,110,119,92.4%
2014,Year 5,25900,Port Phillip (C),11.1,524,540,97.0%
2014,Year 5,25990,Pyrenees (S),11.1,53,58,91.4%
2014,Year 5,26080,Queenscliffe (B),11.1,29,29,100.0%
2014,Year 5,26170,South Gippsland (S),11.1,332,362,91.7%
2014,Year 5,26260,Southern Grampians (S),11.1,191,203,94.1%
2014,Year 5,26350,Stonnington (C),11.1,936,944,99.2%
2014,Year 5,26430,Strathbogie (S),11.1,70,75,93.3%
2014,Year 5,26490,Surf Coast (S),11.1,324,333,97.3%
2014,Year 5,26610,Swan Hill (Rc),11.1,243,269,90.3%
2014,Year 5,26670,Towong (S),11.1,64,68,94.1%
2014,Year 5,29399,Unincorporated Vic,11.1,NDP,NDP,NDP
2014,Year 5,,Unknown LGA in Victoria,11.1,NDP,NDP,NDP
2014,Year 5,26700,Wangaratta (Rc),11.1,331,361,91.7%
2014,Year 5,26730,Warrnambool (C),11.1,416,442,94.1%
2014,Year 5,26810,Wellington (S),11.1,443,479,92.5%
2014,Year 5,26890,West Wimmera (S),11.1,38,42,90.5%
2014,Year 5,26980,Whitehorse (C),11.1,1801,1896,95.0%
2014,Year 5,27070,Whittlesea (C),11.1,1928,2085,92.5%
2014,Year 5,27170,Wodonga (Rc),11.1,410,465,88.2%
2014,Year 5,27260,Wyndham (C),11.1,2398,2598,92.3%
2014,Year 5,27350,Yarra (C),11.1,600,633,94.8%
2014,Year 5,27450,Yarra Ranges (S),11.1,1798,1885,95.4%
2014,Year 5,27630,Yarriambiack (S),11.1,70,82,85.4%
2014,Year 7,20110,Alpine (S),11.1,88,91,96.7%
2014,Year 7,20260,Ararat (Rc),11.1,151,158,95.6%
2014,Year 7,20570,Ballarat (C),11.1,1432,1521,94.1%
2014,Year 7,20660,Banyule (C),11.1,1789,1855,96.4%
2014,Year 7,20740,Bass Coast (S),11.1,290,299,97.0%
2014,Year 7,20830,Baw Baw (S),11.1,636,676,94.1%
2014,Year 7,20910,Bayside (C),11.1,1092,1120,97.5%
2014,Year 7,21010,Benalla (Rc),11.1,120,127,94.5%
2014,Year 7,21110,Boroondara (C),11.1,2663,2689,99.0%
2014,Year 7,21180,Brimbank (C),11.1,1675,1814,92.3%
2014,Year 7,21270,Buloke (S),11.1,95,97,97.9%
2014,Year 7,21370,Campaspe (S),11.1,464,492,94.3%
2014,Year 7,21450,Cardinia (S),11.1,944,987,95.6%
2014,Year 7,21610,Casey (C),11.1,2968,3130,94.8%
2014,Year 7,21670,Central Goldfields (S),11.1,175,184,95.1%
2014,Year 7,21750,Colac-Otway (S),11.1,225,237,94.9%
2014,Year 7,21830,Corangamite (S),11.1,195,201,97.0%
2014,Year 7,21890,Darebin (C),11.1,910,977,93.1%
2014,Year 7,22110,East Gippsland (S),11.1,415,446,93.0%
2014,Year 7,22170,Frankston (C),11.1,1540,1637,94.1%
2014,Year 7,22250,Gannawarra (S),11.1,113,122,92.6%
2014,Year 7,22410,Glen Eira (C),11.1,1275,1313,97.1%
2014,Year 7,22490,Glenelg (S),11.1,185,203,91.1%
2014,Year 7,22670,Greater Bendigo (C),11.1,1229,1305,94.2%
2014,Year 7,22310,Greater Dandenong (C),11.1,1512,1691,89.4%
2014,Year 7,22750,Greater Geelong (C),11.1,2988,3164,94.4%
2014,Year 7,22830,Greater Shepparton (C),11.1,797,873,91.3%
2014,Year 7,22910,Hepburn (S),11.1,64,66,97.0%
2014,Year 7,22980,Hindmarsh (S),11.1,65,69,94.2%
2014,Year 7,23110,Hobsons Bay (C),11.1,672,714,94.1%
2014,Year 7,23190,Horsham (Rc),11.1,196,217,90.3%
2014,Year 7,23270,Hume (C),11.1,2029,2220,91.4%
2014,Year 7,23350,Indigo (S),11.1,96,98,98.0%
2014,Year 7,23430,Kingston (C),11.1,1389,1439,96.5%
