Year,Year_Level,LGA_KEY,LGA_DESC,INDICATOR_NUM_FULL,Numerator,Denominator,Indicator_Calc
2013,Year 5,21750,Colac-Otway (S),11.2,239,254,94.1%
2013,Year 5,21830,Corangamite (S),11.2,218,231,94.4%
2013,Year 5,21890,Darebin (C),11.2,1063,1175,90.5%
2013,Year 5,22110,East Gippsland (S),11.2,426,459,92.8%
2013,Year 5,22170,Frankston (C),11.2,1209,1301,92.9%
2013,Year 5,22250,Gannawarra (S),11.2,120,130,92.3%
2013,Year 5,22410,Glen Eira (C),11.2,1406,1460,96.3%
2013,Year 5,22490,Glenelg (S),11.2,243,263,92.4%
2013,Year 5,22490,Golden Plains (S),11.2,222,241,92.1%
2013,Year 5,22670,Greater Bendigo (C),11.2,1178,1275,92.4%
2013,Year 5,22310,Greater Dandenong (C),11.2,1487,1668,89.1%
2013,Year 5,22750,Greater Geelong (C),11.2,2437,2616,93.2%
2013,Year 5,22830,Greater Shepparton (C),11.2,697,760,91.7%
2013,Year 5,22910,Hepburn (S),11.2,127,134,94.8%
2013,Year 5,22980,Hindmarsh (S),11.2,74,78,94.9%
2013,Year 5,23110,Hobsons Bay (C),11.2,801,846,94.7%
2013,Year 5,23190,Horsham (Rc),11.2,211,225,93.8%
2013,Year 5,23270,Hume (C),11.2,2157,2460,87.7%
2013,Year 5,23350,Indigo (S),11.2,196,204,96.1%
2013,Year 5,23430,Kingston (C),11.2,1444,1508,95.8%
2013,Year 5,23670,Knox (C),11.2,1626,1687,96.4%
2013,Year 5,23810,Latrobe (C),11.2,776,840,92.4%
2013,Year 5,23940,Loddon (S),11.2,79,81,97.5%
2013,Year 5,24130,Macedon Ranges (S),11.2,608,631,96.4%
2013,Year 5,24210,Manningham (C),11.2,1149,1205,95.4%
2013,Year 5,24250,Mansfield (S),11.2,70,76,92.1%
2013,Year 5,24330,Maribyrnong (C),11.2,543,586,92.7%
2013,Year 5,24410,Maroondah (C),11.2,1087,1132,96.0%
2013,Year 5,24600,Melbourne (C),11.2,343,349,98.3%
2013,Year 5,24650,Melton (S),11.2,1404,1521,92.3%
2013,Year 5,24780,Mildura (Rc),11.2,655,710,92.3%
2013,Year 5,24850,Mitchell (S),11.2,439,477,92.0%
2013,Year 5,24900,Moira (S),11.2,340,374,90.9%
2013,Year 5,24970,Monash (C),11.2,1882,1988,94.7%
2013,Year 5,25060,Moonee Valley (C),11.2,1441,1505,95.7%
2013,Year 5,25150,Moorabool (S),11.2,377,400,94.3%
2013,Year 5,25250,Moreland (C),11.2,1191,1320,90.2%
2013,Year 5,25340,Mornington Peninsula (S),11.2,1660,1744,95.2%
2013,Year 5,25430,Mount Alexander (S),11.2,176,187,94.1%
2013,Year 5,25490,Moyne (S),11.2,116,120,96.7%
2013,Year 5,25620,Murrindindi (S),11.2,117,122,95.9%
2013,Year 5,25710,Nillumbik (S),11.2,760,776,97.9%
2013,Year 5,25810,Northern Grampians (S),11.2,102,115,88.7%
2013,Year 5,25900,Port Phillip (C),11.2,496,516,96.1%
2013,Year 5,25990,Pyrenees (S),11.2,50,54,92.6%
2013,Year 5,26080,Queenscliffe (B),11.2,38,38,100.0%
2013,Year 5,26170,South Gippsland (S),11.2,286,303,94.4%
2013,Year 5,26260,Southern Grampians (S),11.2,205,218,94.0%
2013,Year 5,26350,Stonnington (C),11.2,888,901,98.6%
2013,Year 5,26430,Strathbogie (S),11.2,83,87,95.4%
2013,Year 5,26490,Surf Coast (S),11.2,313,319,98.1%
2013,Year 5,26610,Swan Hill (Rc),11.2,245,274,89.4%
2013,Year 5,26670,Towong (S),11.2,68,71,95.8%
2013,Year 5,29399,Unincorporated Vic,11.2,NDP,NDP,NDP
2013,Year 5,,Unknown LGA in Victoria,11.2,NDP,NDP,100.0%
2013,Year 5,26700,Wangaratta (Rc),11.2,326,354,92.1%
2013,Year 5,26730,Warrnambool (C),11.2,418,446,93.7%
2013,Year 5,26810,Wellington (S),11.2,463,486,95.3%
2013,Year 5,26890,West Wimmera (S),11.2,47,51,92.2%
2013,Year 5,26980,Whitehorse (C),11.2,1740,1842,94.5%
2013,Year 5,27070,Whittlesea (C),11.2,1673,1843,90.8%
2013,Year 5,27170,Wodonga (Rc),11.2,455,495,91.9%
2013,Year 5,27260,Wyndham (C),11.2,2201,2373,92.8%
2013,Year 5,27350,Yarra (C),11.2,622,648,96.0%
2013,Year 5,27450,Yarra Ranges (S),11.2,1695,1768,95.9%
2013,Year 5,27630,Yarriambiack (S),11.2,73,84,86.9%
2013,Year 7,20110,Alpine (S),11.2,134,135,99.3%
2013,Year 7,20260,Ararat (Rc),11.2,136,147,92.5%
2013,Year 7,20570,Ballarat (C),11.2,1432,1499,95.5%
2013,Year 7,20660,Banyule (C),11.2,1766,1809,97.6%
2013,Year 7,20740,Bass Coast (S),11.2,247,256,96.5%
2013,Year 7,20830,Baw Baw (S),11.2,700,721,97.1%
2013,Year 7,20910,Bayside (C),11.2,1119,1130,99.0%
2013,Year 7,21010,Benalla (Rc),11.2,144,153,94.1%
2013,Year 7,21110,Boroondara (C),11.2,2785,2808,99.2%
2013,Year 7,21180,Brimbank (C),11.2,1789,1944,92.0%
2013,Year 7,21270,Buloke (S),11.2,97,99,98.0%
2013,Year 7,21370,Campaspe (S),11.2,484,504,96.0%
2013,Year 7,21450,Cardinia (S),11.2,871,895,97.3%
2013,Year 7,21610,Casey (C),11.2,3129,3275,95.5%
2013,Year 7,21670,Central Goldfields (S),11.2,186,190,97.9%
2013,Year 7,21750,Colac-Otway (S),11.2,244,251,97.2%
2013,Year 7,21830,Corangamite (S),11.2,211,217,97.2%
2013,Year 7,21890,Darebin (C),11.2,903,954,94.7%
2013,Year 7,22110,East Gippsland (S),11.2,419,440,95.2%
2013,Year 7,22170,Frankston (C),11.2,1456,1524,95.5%
2013,Year 7,22250,Gannawarra (S),11.2,115,119,96.6%
2013,Year 7,22410,Glen Eira (C),11.2,1302,1326,98.2%
2013,Year 7,22490,Glenelg (S),11.2,208,212,98.1%
2013,Year 7,22670,Greater Bendigo (C),11.2,1264,1330,95.0%
2013,Year 7,22310,Greater Dandenong (C),11.2,1702,1824,93.3%
2013,Year 7,22750,Greater Geelong (C),11.2,2756,2891,95.3%
2013,Year 7,22830,Greater Shepparton (C),11.2,840,882,95.2%
2013,Year 7,22910,Hepburn (S),11.2,65,68,95.6%
2013,Year 7,22980,Hindmarsh (S),11.2,62,65,95.4%
2013,Year 7,23110,Hobsons Bay (C),11.2,723,743,97.3%
2013,Year 7,23190,Horsham (Rc),11.2,224,231,97.0%
2013,Year 7,23270,Hume (C),11.2,2026,2169,93.4%
2013,Year 7,23350,Indigo (S),11.2,68,69,98.6%
2013,Year 7,23430,Kingston (C),11.2,1381,1419,97.3%
2013,Year 7,23670,Knox (C),11.2,1125,1153,97.6%
2013,Year 7,23810,Latrobe (C),11.2,700,742,94.3%
2013,Year 7,23940,Loddon (S),11.2,65,67,97.0%
2013,Year 7,24130,Macedon Ranges (S),11.2,502,523,96.0%
2013,Year 7,24210,Manningham (C),11.2,1165,1220,95.5%
2013,Year 7,24250,Mansfield (S),11.2,66,66,100.0%
2013,Year 7,24330,Maribyrnong (C),11.2,762,811,94.0%
2013,Year 7,24410,Maroondah (C),11.2,1272,1294,98.3%
2013,Year 7,24600,Melbourne (C),11.2,774,789,98.1%
2013,Year 7,24650,Melton (S),11.2,1195,1263,94.6%
2013,Year 7,24780,Mildura (Rc),11.2,695,734,94.7%
2013,Year 7,24850,Mitchell (S),11.2,496,507,97.8%
2013,Year 7,24900,Moira (S),11.2,371,389,95.4%
2013,Year 7,24970,Monash (C),11.2,2672,2739,97.6%
2013,Year 7,25060,Moonee Valley (C),11.2,1597,1625,98.3%
2013,Year 7,25150,Moorabool (S),11.2,324,328,98.8%
2013,Year 7,25250,Moreland (C),11.2,1038,1114,93.2%
2013,Year 7,25340,Mornington Peninsula (S),11.2,1679,1727,97.2%
2013,Year 7,25430,Mount Alexander (S),11.2,103,106,97.2%
2013,Year 7,25490,Moyne (S),11.2,35,37,94.6%
2013,Year 7,25620,Murrindindi (S),11.2,103,108,95.4%
2013,Year 7,25710,Nillumbik (S),11.2,670,684,98.0%
2013,Year 7,25810,Northern Grampians (S),11.2,126,130,96.9%
2013,Year 7,25900,Port Phillip (C),11.2,424,445,95.3%
2013,Year 7,25990,Pyrenees (S),11.2,21,21,100.0%
2013,Year 7,26170,South Gippsland (S),11.2,356,368,96.7%
2013,Year 7,26260,Southern Grampians (S),11.2,248,256,96.9%
2013,Year 7,26350,Stonnington (C),11.2,1025,1027,99.8%
2013,Year 7,26430,Strathbogie (S),11.2,68,71,95.8%
2013,Year 7,26490,Surf Coast (S),11.2,81,85,95.3%
2013,Year 7,26610,Swan Hill (Rc),11.2,278,294,94.6%
2013,Year 7,26670,Towong (S),11.2,98,100,98.0%
2013,Year 7,,Unknown LGA in Victoria,11.2,NDP,NDP,100.0%
2013,Year 7,26700,Wangaratta (Rc),11.2,356,375,94.9%
2013,Year 7,26730,Warrnambool (C),11.2,506,524,96.6%
2013,Year 7,26810,Wellington (S),11.2,524,550,95.3%
2013,Year 7,26890,West Wimmera (S),11.2,53,54,98.1%
2013,Year 7,26980,Whitehorse (C),11.2,1629,1666,97.8%
2013,Year 7,27070,Whittlesea (C),11.2,1487,1565,95.0%
2013,Year 7,27170,Wodonga (Rc),11.2,511,550,92.9%
2013,Year 7,27260,Wyndham (C),11.2,2196,2327,94.4%
2013,Year 7,27350,Yarra (C),11.2,654,678,96.5%
2013,Year 7,27450,Yarra Ranges (S),11.2,1852,1904,97.3%
2013,Year 7,27630,Yarriambiack (S),11.2,77,82,93.9%
2013,Year 9,20110,Alpine (S),11.2,122,130,93.8%
2013,Year 9,20260,Ararat (Rc),11.2,119,138,86.2%
2013,Year 9,20570,Ballarat (C),11.2,1392,1510,92.2%
2013,Year 9,20660,Banyule (C),11.2,1694,1790,94.6%
2013,Year 9,20740,Bass Coast (S),11.2,267,283,94.3%
2013,Year 9,20830,Baw Baw (S),11.2,659,702,93.9%
2013,Year 9,20910,Bayside (C),11.2,966,1002,96.4%
2013,Year 9,21010,Benalla (Rc),11.2,95,102,93.1%
2013,Year 9,21110,Boroondara (C),11.2,2583,2634,98.1%
2013,Year 9,21180,Brimbank (C),11.2,1478,1691,87.4%
2013,Year 9,21270,Buloke (S),11.2,76,81,93.8%
2013,Year 9,21370,Campaspe (S),11.2,491,534,91.9%
2013,Year 9,21450,Cardinia (S),11.2,734,800,91.8%
2013,Year 9,21610,Casey (C),11.2,2924,3210,91.1%
2013,Year 9,21670,Central Goldfields (S),11.2,172,192,89.6%
2013,Year 9,21750,Colac-Otway (S),11.2,226,248,91.1%
2013,Year 9,21830,Corangamite (S),11.2,203,216,94.0%
2013,Year 9,21890,Darebin (C),11.2,838,938,89.3%
2013,Year 9,22110,East Gippsland (S),11.2,458,500,91.6%
2013,Year 9,22170,Frankston (C),11.2,1354,1493,90.7%
2013,Year 9,22250,Gannawarra (S),11.2,105,110,95.5%
2013,Year 9,22410,Glen Eira (C),11.2,1124,1157,97.1%
2013,Year 9,22490,Glenelg (S),11.2,182,199,91.5%
2013,Year 9,22670,Greater Bendigo (C),11.2,1089,1220,89.3%
2013,Year 9,22310,Greater Dandenong (C),11.2,1485,1711,86.8%
2013,Year 9,22750,Greater Geelong (C),11.2,2615,2831,92.4%
2013,Year 9,22830,Greater Shepparton (C),11.2,777,878,88.5%
2013,Year 9,22910,Hepburn (S),11.2,68,72,94.4%
2013,Year 9,22980,Hindmarsh (S),11.2,65,73,89.0%
2013,Year 9,23110,Hobsons Bay (C),11.2,662,711,93.1%
2013,Year 9,23190,Horsham (Rc),11.2,185,202,91.6%
2013,Year 9,23270,Hume (C),11.2,2047,2340,87.5%
2013,Year 9,23350,Indigo (S),11.2,74,81,91.4%
2013,Year 9,23430,Kingston (C),11.2,1223,1297,94.3%
2013,Year 9,23670,Knox (C),11.2,1035,1100,94.1%
2013,Year 9,23810,Latrobe (C),11.2,657,767,85.7%
2013,Year 9,23940,Loddon (S),11.2,69,73,94.5%
2013,Year 9,24130,Macedon Ranges (S),11.2,497,535,92.9%
2013,Year 9,24210,Manningham (C),11.2,1022,1118,91.4%
2013,Year 9,24250,Mansfield (S),11.2,369,373,98.9%
2013,Year 9,24330,Maribyrnong (C),11.2,676,755,89.5%
2013,Year 9,24410,Maroondah (C),11.2,1230,1314,93.6%
2013,Year 9,24600,Melbourne (C),11.2,802,829,96.7%
2013,Year 9,24650,Melton (S),11.2,1130,1267,89.2%
2013,Year 9,24780,Mildura (Rc),11.2,639,721,88.6%
2013,Year 9,24850,Mitchell (S),11.2,515,559,92.1%
2013,Year 9,24900,Moira (S),11.2,323,339,95.3%
2013,Year 9,24970,Monash (C),11.2,2295,2404,95.5%
2013,Year 9,25060,Moonee Valley (C),11.2,1478,1546,95.6%
2013,Year 9,25150,Moorabool (S),11.2,273,294,92.9%
2013,Year 9,25250,Moreland (C),11.2,667,794,84.0%
2013,Year 9,25340,Mornington Peninsula (S),11.2,1426,1515,94.1%
2013,Year 9,25430,Mount Alexander (S),11.2,103,107,96.3%
2013,Year 9,25490,Moyne (S),11.2,34,35,97.1%
2013,Year 9,25620,Murrindindi (S),11.2,76,84,90.5%
2013,Year 9,25710,Nillumbik (S),11.2,538,578,93.1%
2013,Year 9,25810,Northern Grampians (S),11.2,96,109,88.1%
2013,Year 9,25900,Port Phillip (C),11.2,625,645,96.9%
2013,Year 9,25990,Pyrenees (S),11.2,26,30,86.7%
2013,Year 9,26170,South Gippsland (S),11.2,348,376,92.6%
2013,Year 9,26260,Southern Grampians (S),11.2,247,261,94.6%
2013,Year 9,26350,Stonnington (C),11.2,927,941,98.5%
2013,Year 9,26430,Strathbogie (S),11.2,61,68,89.7%
2013,Year 9,26490,Surf Coast (S),11.2,57,60,95.0%
2013,Year 9,26610,Swan Hill (Rc),11.2,296,334,88.6%
2013,Year 9,26670,Towong (S),11.2,99,103,96.1%
2013,Year 9,,Unknown LGA in Victoria,11.2,NDP,NDP,100.0%
2013,Year 9,26700,Wangaratta (Rc),11.2,314,343,91.5%
2013,Year 9,26730,Warrnambool (C),11.2,497,542,91.7%
2013,Year 9,26810,Wellington (S),11.2,461,518,89.0%
2013,Year 9,26890,West Wimmera (S),11.2,44,46,95.7%
2013,Year 9,26980,Whitehorse (C),11.2,1489,1558,95.6%
2013,Year 9,27070,Whittlesea (C),11.2,1302,1439,90.5%
2013,Year 9,27170,Wodonga (Rc),11.2,402,459,87.6%
2013,Year 9,27260,Wyndham (C),11.2,2094,2341,89.4%
2013,Year 9,27350,Yarra (C),11.2,736,772,95.3%
2013,Year 9,27450,Yarra Ranges (S),11.2,1720,1863,92.3%
2013,Year 9,27630,Yarriambiack (S),11.2,79,88,89.8%
2014,Year 3,20110,Alpine (S),11.2,140,144,97.2%
2014,Year 3,20260,Ararat (Rc),11.2,124,127,97.6%
2014,Year 3,20570,Ballarat (C),11.2,1168,1239,94.3%
2014,Year 3,20660,Banyule (C),11.2,1410,1459,96.6%
2014,Year 3,20740,Bass Coast (S),11.2,311,324,96.0%
2014,Year 3,20830,Baw Baw (S),11.2,523,548,95.4%
2014,Year 3,20910,Bayside (C),11.2,1421,1442,98.5%
2014,Year 3,21010,Benalla (Rc),11.2,124,127,97.6%
2014,Year 3,21110,Boroondara (C),11.2,2130,2160,98.6%
2014,Year 3,21180,Brimbank (C),11.2,2115,2291,92.3%
2014,Year 3,21270,Buloke (S),11.2,72,77,93.5%
2014,Year 3,21370,Campaspe (S),11.2,437,457,95.6%
2014,Year 3,21450,Cardinia (S),11.2,1163,1209,96.2%
2014,Year 3,21610,Casey (C),11.2,3699,3892,95.0%
2014,Year 3,21670,Central Goldfields (S),11.2,130,139,93.5%
2014,Year 3,21750,Colac-Otway (S),11.2,207,227,91.2%
2014,Year 3,21830,Corangamite (S),11.2,199,214,93.0%
2014,Year 3,21890,Darebin (C),11.2,1206,1294,93.2%
2014,Year 3,22110,East Gippsland (S),11.2,440,470,93.6%
2014,Year 3,22170,Frankston (C),11.2,1400,1464,95.6%
2014,Year 3,22250,Gannawarra (S),11.2,101,105,96.2%
2014,Year 3,22410,Glen Eira (C),11.2,1656,1726,95.9%
2014,Year 3,22490,Glenelg (S),11.2,194,201,96.5%
2014,Year 3,22490,Golden Plains (S),11.2,218,228,95.6%
2014,Year 3,22670,Greater Bendigo (C),11.2,1192,1269,93.9%
2014,Year 3,22310,Greater Dandenong (C),11.2,1432,1611,88.9%
2014,Year 3,22750,Greater Geelong (C),11.2,2626,2747,95.6%
2014,Year 3,22830,Greater Shepparton (C),11.2,761,815,93.4%
2014,Year 3,22910,Hepburn (S),11.2,139,140,99.3%
2014,Year 3,22980,Hindmarsh (S),11.2,67,69,97.1%
2014,Year 3,23110,Hobsons Bay (C),11.2,1044,1119,93.3%
2014,Year 3,23190,Horsham (Rc),11.2,253,259,97.7%
2014,Year 3,23270,Hume (C),11.2,2330,2557,91.1%
2014,Year 3,23350,Indigo (S),11.2,184,191,96.3%
2014,Year 3,23430,Kingston (C),11.2,1577,1634,96.5%
2014,Year 3,23670,Knox (C),11.2,1599,1657,96.5%
2014,Year 3,23810,Latrobe (C),11.2,827,880,94.0%
2014,Year 3,23940,Loddon (S),11.2,70,72,97.2%
2014,Year 3,24130,Macedon Ranges (S),11.2,637,652,97.7%
2014,Year 3,24210,Manningham (C),11.2,1201,1245,96.5%
2014,Year 3,24250,Mansfield (S),11.2,73,81,90.1%
2014,Year 3,24330,Maribyrnong (C),11.2,642,675,95.1%
2014,Year 3,24410,Maroondah (C),11.2,1071,1102,97.2%
2014,Year 3,24600,Melbourne (C),11.2,264,271,97.4%
2014,Year 3,24650,Melton (S),11.2,1697,1794,94.6%
2014,Year 3,24780,Mildura (Rc),11.2,636,695,91.5%
2014,Year 3,24850,Mitchell (S),11.2,441,456,96.7%
2014,Year 3,24900,Moira (S),11.2,342,365,93.7%
2014,Year 3,24970,Monash (C),11.2,1923,2018,95.3%
2014,Year 3,25060,Moonee Valley (C),11.2,1616,1675,96.5%
2014,Year 3,25150,Moorabool (S),11.2,411,428,96.0%
2014,Year 3,25250,Moreland (C),11.2,1447,1540,94.0%
2014,Year 3,25340,Mornington Peninsula (S),11.2,1864,1928,96.7%
2014,Year 3,25430,Mount Alexander (S),11.2,156,163,95.7%
2014,Year 3,25490,Moyne (S),11.2,185,188,98.4%
2014,Year 3,25620,Murrindindi (S),11.2,119,124,96.0%
2014,Year 3,25710,Nillumbik (S),11.2,843,857,98.4%
2014,Year 3,25810,Northern Grampians (S),11.2,117,122,95.9%
2014,Year 3,25900,Port Phillip (C),11.2,676,696,97.1%
2014,Year 3,25990,Pyrenees (S),11.2,65,65,100.0%
2014,Year 3,26080,Queenscliffe (B),11.2,40,41,97.6%
2014,Year 3,26170,South Gippsland (S),11.2,315,331,95.2%
2014,Year 3,26260,Southern Grampians (S),11.2,197,216,91.2%
2014,Year 3,26350,Stonnington (C),11.2,860,873,98.5%
2014,Year 3,26430,Strathbogie (S),11.2,90,92,97.8%
2014,Year 3,26490,Surf Coast (S),11.2,346,350,98.9%
2014,Year 3,26610,Swan Hill (Rc),11.2,239,259,92.3%
2014,Year 3,26670,Towong (S),11.2,63,65,96.9%
2014,Year 3,29399,Unincorporated Vic,11.2,6,6,100.0%
2014,Year 3,,Unknown LGA in Victoria,11.2,NDP,NDP,100.0%
2014,Year 3,26700,Wangaratta (Rc),11.2,341,357,95.5%
2014,Year 3,26730,Warrnambool (C),11.2,430,447,96.2%
2014,Year 3,26810,Wellington (S),11.2,478,505,94.7%
2014,Year 3,26890,West Wimmera (S),11.2,28,29,96.6%
2014,Year 3,26980,Whitehorse (C),11.2,1773,1866,95.0%
2014,Year 3,27070,Whittlesea (C),11.2,2058,2190,94.0%
2014,Year 3,27170,Wodonga (Rc),11.2,487,518,94.0%
2014,Year 3,27260,Wyndham (C),11.2,2618,2764,94.7%
2014,Year 3,27350,Yarra (C),11.2,699,722,96.8%
2014,Year 3,27450,Yarra Ranges (S),11.2,1766,1812,97.5%
2014,Year 3,27630,Yarriambiack (S),11.2,71,75,94.7%
2014,Year 5,20110,Alpine (S),11.2,136,138,98.6%
2014,Year 5,20260,Ararat (Rc),11.2,118,129,91.5%
2014,Year 5,20570,Ballarat (C),11.2,1124,1216,92.4%
2014,Year 5,20660,Banyule (C),11.2,1332,1388,96.0%
2014,Year 5,20740,Bass Coast (S),11.2,310,318,97.5%
2014,Year 5,20830,Baw Baw (S),11.2,504,537,93.9%
2014,Year 5,20910,Bayside (C),11.2,1397,1416,98.7%
2014,Year 5,21010,Benalla (Rc),11.2,121,136,89.0%
2014,Year 5,21110,Boroondara (C),11.2,2250,2288,98.3%
2014,Year 5,21180,Brimbank (C),11.2,2202,2430,90.6%
2014,Year 5,21270,Buloke (S),11.2,68,77,88.3%
2014,Year 5,21370,Campaspe (S),11.2,435,465,93.5%
2014,Year 5,21450,Cardinia (S),11.2,1006,1064,94.5%
2014,Year 5,21610,Casey (C),11.2,3483,3745,93.0%
2014,Year 5,21670,Central Goldfields (S),11.2,129,143,90.2%
2014,Year 5,21750,Colac-Otway (S),11.2,207,233,88.8%
2014,Year 5,21830,Corangamite (S),11.2,190,202,94.1%
2014,Year 5,21890,Darebin (C),11.2,1080,1171,92.2%
2014,Year 5,22110,East Gippsland (S),11.2,456,497,91.8%
2014,Year 5,22170,Frankston (C),11.2,1288,1392,92.5%
2014,Year 5,22250,Gannawarra (S),11.2,93,98,94.9%
2014,Year 5,22410,Glen Eira (C),11.2,1397,1475,94.7%
2014,Year 5,22490,Glenelg (S),11.2,222,238,93.3%
2014,Year 5,22490,Golden Plains (S),11.2,191,200,95.5%
2014,Year 5,22670,Greater Bendigo (C),11.2,1101,1199,91.8%
2014,Year 5,22310,Greater Dandenong (C),11.2,1482,1684,88.0%
2014,Year 5,22750,Greater Geelong (C),11.2,2453,2642,92.8%
2014,Year 5,22830,Greater Shepparton (C),11.2,732,808,90.6%
2014,Year 5,22910,Hepburn (S),11.2,132,136,97.1%
2014,Year 5,22980,Hindmarsh (S),11.2,60,63,95.2%
2014,Year 5,23110,Hobsons Bay (C),11.2,832,872,95.4%
2014,Year 5,23190,Horsham (Rc),11.2,204,224,91.1%
2014,Year 5,23270,Hume (C),11.2,2119,2400,88.3%
2014,Year 5,23350,Indigo (S),11.2,184,193,95.3%
2014,Year 5,23430,Kingston (C),11.2,1522,1590,95.7%
2014,Year 5,23670,Knox (C),11.2,1579,1652,95.6%
2014,Year 5,23810,Latrobe (C),11.2,830,926,89.6%
2014,Year 5,23940,Loddon (S),11.2,74,77,96.1%
2014,Year 5,24130,Macedon Ranges (S),11.2,620,637,97.3%
2014,Year 5,24210,Manningham (C),11.2,1196,1265,94.5%
2014,Year 5,24250,Mansfield (S),11.2,62,64,96.9%
2014,Year 5,24330,Maribyrnong (C),11.2,520,581,89.5%
2014,Year 5,24410,Maroondah (C),11.2,1092,1134,96.3%
2014,Year 5,24600,Melbourne (C),11.2,330,343,96.2%
2014,Year 5,24650,Melton (S),11.2,1473,1604,91.8%
2014,Year 5,24780,Mildura (Rc),11.2,632,706,89.5%
2014,Year 5,24850,Mitchell (S),11.2,442,470,94.0%
2014,Year 5,24900,Moira (S),11.2,295,323,91.3%
2014,Year 5,24970,Monash (C),11.2,1923,2040,94.3%
2014,Year 5,25060,Moonee Valley (C),11.2,1459,1505,96.9%
2014,Year 5,25150,Moorabool (S),11.2,404,437,92.4%
2014,Year 5,25250,Moreland (C),11.2,1297,1405,92.3%
2014,Year 5,25340,Mornington Peninsula (S),11.2,1748,1824,95.8%
2014,Year 5,25430,Mount Alexander (S),11.2,153,159,96.2%
2014,Year 5,25490,Moyne (S),11.2,160,162,98.8%
2014,Year 5,25620,Murrindindi (S),11.2,132,135,97.8%
2014,Year 5,25710,Nillumbik (S),11.2,869,896,97.0%
2014,Year 5,25810,Northern Grampians (S),11.2,112,121,92.6%
2014,Year 5,25900,Port Phillip (C),11.2,518,533,97.2%
2014,Year 5,25990,Pyrenees (S),11.2,56,59,94.9%
2014,Year 5,26080,Queenscliffe (B),11.2,29,29,100.0%
2014,Year 5,26170,South Gippsland (S),11.2,348,368,94.6%
2014,Year 5,26260,Southern Grampians (S),11.2,190,202,94.1%
2014,Year 5,26350,Stonnington (C),11.2,930,938,99.1%
2014,Year 5,26430,Strathbogie (S),11.2,71,75,94.7%
2014,Year 5,26490,Surf Coast (S),11.2,314,333,94.3%
2014,Year 5,26610,Swan Hill (Rc),11.2,249,272,91.5%
2014,Year 5,26670,Towong (S),11.2,66,68,97.1%
2014,Year 5,29399,Unincorporated Vic,11.2,NDP,NDP,NDP
2014,Year 5,,Unknown LGA in Victoria,11.2,NDP,NDP,100.0%
2014,Year 5,26700,Wangaratta (Rc),11.2,330,360,91.7%
2014,Year 5,26730,Warrnambool (C),11.2,411,434,94.7%
2014,Year 5,26810,Wellington (S),11.2,454,476,95.4%
2014,Year 5,26890,West Wimmera (S),11.2,38,40,95.0%
2014,Year 5,26980,Whitehorse (C),11.2,1795,1888,95.1%
2014,Year 5,27070,Whittlesea (C),11.2,1917,2079,92.2%
2014,Year 5,27170,Wodonga (Rc),11.2,418,462,90.5%
2014,Year 5,27260,Wyndham (C),11.2,2380,2588,92.0%
2014,Year 5,27350,Yarra (C),11.2,600,634,94.6%
2014,Year 5,27450,Yarra Ranges (S),11.2,1800,1875,96.0%
2014,Year 5,27630,Yarriambiack (S),11.2,73,86,84.9%
2014,Year 7,20110,Alpine (S),11.2,89,89,100.0%
2014,Year 7,20260,Ararat (Rc),11.2,150,155,96.8%
2014,Year 7,20570,Ballarat (C),11.2,1424,1512,94.2%
2014,Year 7,20660,Banyule (C),11.2,1787,1848,96.7%
2014,Year 7,20740,Bass Coast (S),11.2,289,299,96.7%
2014,Year 7,20830,Baw Baw (S),11.2,648,679,95.4%
2014,Year 7,20910,Bayside (C),11.2,1115,1131,98.6%
2014,Year 7,21010,Benalla (Rc),11.2,120,125,96.0%
2014,Year 7,21110,Boroondara (C),11.2,2673,2690,99.4%
2014,Year 7,21180,Brimbank (C),11.2,1667,1805,92.4%
2014,Year 7,21270,Buloke (S),11.2,95,97,97.9%
2014,Year 7,21370,Campaspe (S),11.2,481,500,96.2%
2014,Year 7,21450,Cardinia (S),11.2,938,983,95.4%
2014,Year 7,21610,Casey (C),11.2,2994,3135,95.5%
2014,Year 7,21670,Central Goldfields (S),11.2,169,181,93.4%
2014,Year 7,21750,Colac-Otway (S),11.2,222,237,93.7%
2014,Year 7,21830,Corangamite (S),11.2,194,199,97.5%
2014,Year 7,21890,Darebin (C),11.2,911,972,93.7%
2014,Year 7,22110,East Gippsland (S),11.2,410,443,92.6%
2014,Year 7,22170,Frankston (C),11.2,1543,1615,95.5%
2014,Year 7,22250,Gannawarra (S),11.2,120,124,96.8%
2014,Year 7,22410,Glen Eira (C),11.2,1277,1308,97.6%
2014,Year 7,22490,Glenelg (S),11.2,188,202,93.1%
2014,Year 7,22670,Greater Bendigo (C),11.2,1219,1297,94.0%
2014,Year 7,22310,Greater Dandenong (C),11.2,1537,1694,90.7%
2014,Year 7,22750,Greater Geelong (C),11.2,2978,3144,94.7%
2014,Year 7,22830,Greater Shepparton (C),11.2,815,874,93.2%
2014,Year 7,22910,Hepburn (S),11.2,66,69,95.7%
2014,Year 7,22980,Hindmarsh (S),11.2,65,68,95.6%
2014,Year 7,23110,Hobsons Bay (C),11.2,668,698,95.7%
2014,Year 7,23190,Horsham (Rc),11.2,206,219,94.1%
2014,Year 7,23270,Hume (C),11.2,2047,2215,92.4%
2014,Year 7,23350,Indigo (S),11.2,92,95,96.8%
2014,Year 7,23430,Kingston (C),11.2,1382,1429,96.7%
